account_id,is_suspicious_account,risk_score,rank
8726598921,0,0.03,18023
5217061425,0,0.03,18024
3101207807,0,0.03,18025
9585386920,0,0.03,18026
5013510032,0,0.03,18027
401707872,0,0.03,18028
982946519,0,0.03,18029
6798134305,0,0.03,18030
9206688131,0,0.03,18031
6989049270,0,0.03,18032
7142954696,0,0.03,18033
1118069592,0,0.03,18034
3273071509,0,0.03,18035
6777744276,0,0.03,18036
9067769127,0,0.03,18037
6473176745,0,0.03,18038
3997024057,0,0.03,18039
2904332336,0,0.03,18040
8731868751,0,0.03,18041
7607776704,0,0.03,18042
3739784796,0,0.03,18043
79996540,0,0.03,18044
8182495591,0,0.03,18045
3877452462,0,0.03,18046
8110319797,0,0.03,18047
8744020642,0,0.03,18048
6097198219,0,0.03,18049
4006710222,0,0.03,18050
5647983590,0,0.03,18051
8491111837,0,0.03,18052
3408471488,0,0.03,18053
9335181558,0,0.03,18054
4083716766,0,0.03,18055
1299986561,0,0.03,18056
1180564590,0,0.03,18057
889225093,0,0.03,18058
5579065958,0,0.03,18059
795828005,0,0.03,18060
536098562,0,0.03,18061
9850207015,0,0.03,18062
4742235788,0,0.03,18063
7745777825,0,0.03,18064
2919804845,0,0.03,18065
498982915,0,0.03,18066
205417848,0,0.03,18067
3455050205,0,0.03,18068
3994438152,0,0.03,18069
5238755833,0,0.03,18070
8315891576,0,0.03,18071
3515976694,0,0.03,18072
9948162258,0,0.03,18073
4133120166,0,0.03,18074
1739833646,0,0.03,18075
9765305791,0,0.03,18076
145176376,0,0.03,18077
4874410497,0,0.03,18078
791929863,0,0.03,18079
1678717777,0,0.03,18080
3067345994,0,0.03,18081
6405311118,0,0.03,18082
4731987890,0,0.03,18083
6220381321,0,0.03,18084
5962837932,0,0.03,18085
3499463538,0,0.03,18086
7044017646,0,0.03,18087
7336136116,0,0.03,18088
7784530466,0,0.03,18089
1378784400,0,0.03,18090
6232546317,0,0.03,18091
1224184082,0,0.03,18092
4234913143,0,0.03,18093
1353679716,0,0.03,18094
4783616367,0,0.03,18095
9407814881,0,0.03,18096
2315794169,0,0.03,18097
5226078909,0,0.03,18098
2270104815,0,0.03,18099
8155736076,0,0.03,18100
2365007895,0,0.03,18101
8797627033,0,0.03,18102
6037385055,0,0.03,18103
9303084267,0,0.03,18104
4960775865,0,0.03,18105
9950167114,0,0.03,18106
4983333740,0,0.03,18107
4336977506,0,0.03,18108
9166793475,0,0.03,18109
9729325275,0,0.03,18110
6541552727,0,0.03,18111
1157466959,0,0.03,18112
5181389430,0,0.03,18113
9686043578,0,0.03,18114
175381310,0,0.03,18115
6715341584,0,0.03,18116
3007409825,0,0.03,18117
2077753927,0,0.03,18118
776158612,0,0.03,18119
5157997094,0,0.03,18120
2703738521,0,0.03,18121
6753788652,0,0.03,18122
8629647458,0,0.03,18123
3908227674,0,0.03,18124
7864837025,0,0.03,18125
2165416054,0,0.03,18126
3866748777,0,0.03,18127
3144680752,0,0.03,18128
4512671582,0,0.03,18129
7462175548,0,0.03,18130
3787011727,0,0.03,18131
7108289205,0,0.03,18132
6481784431,0,0.03,18133
7875305402,0,0.03,18134
876098427,0,0.03,18135
644832018,0,0.03,18136
9099387886,0,0.03,18137
2815191747,0,0.03,18138
6949300930,0,0.03,18139
8017131170,0,0.03,18140
3426973973,0,0.03,18141
5006270568,0,0.03,18142
7287727419,0,0.03,18143
8289139941,0,0.03,18144
1877207853,0,0.03,18145
593393489,0,0.03,18146
4608994492,0,0.03,18147
7415411431,0,0.03,18148
6647888917,0,0.03,18149
3786954272,0,0.03,18150
8933538180,0,0.03,18151
2633534497,0,0.03,18152
664620969,0,0.03,18153
7926814187,0,0.03,18154
8406425954,0,0.03,18155
8972182084,0,0.03,18156
4136754289,0,0.03,18157
9077275429,0,0.03,18158
4083821977,0,0.03,18159
2871165704,0,0.03,18160
4435683683,0,0.03,18161
8511572059,0,0.03,18162
9170026457,0,0.03,18163
6900588818,0,0.03,18164
6873376202,0,0.03,18165
8711111262,0,0.03,18166
6655918845,0,0.03,18167
4997193312,0,0.03,18168
4837582965,0,0.03,18169
9772430481,0,0.03,18170
9248554933,0,0.03,18171
8815582078,0,0.03,18172
4513032935,0,0.03,18173
2339838158,0,0.03,18174
4235531111,0,0.03,18175
2642337806,0,0.03,18176
6660240836,0,0.03,18177
9314261536,0,0.03,18178
7330253077,0,0.03,18179
3737207823,0,0.03,18180
9370564436,0,0.03,18181
602410352,0,0.03,18182
6343715155,0,0.03,18183
664706842,0,0.03,18184
6668454173,0,0.03,18185
2707963887,0,0.03,18186
5062018336,0,0.03,18187
9477107350,0,0.03,18188
4076353067,0,0.03,18189
9338668400,0,0.03,18190
8203229522,0,0.03,18191
4466480715,0,0.03,18192
2825002474,0,0.03,18193
76811782,0,0.03,18194
2302481637,0,0.03,18195
9973782698,0,0.03,18196
7699686626,0,0.03,18197
4068676012,0,0.03,18198
8397301755,0,0.03,18199
9143640177,0,0.03,18200
538961103,0,0.03,18201
493912730,0,0.03,18202
9585599389,0,0.03,18203
9404335169,0,0.03,18204
2045030062,0,0.03,18205
1984369361,0,0.03,18206
9529205937,0,0.03,18207
5618087899,0,0.03,18208
2699620806,0,0.03,18209
1029867577,0,0.03,18210
2437778966,0,0.03,18211
8284124199,0,0.03,18212
4815705906,0,0.03,18213
140704523,0,0.03,18214
3623805856,0,0.03,18215
571714296,0,0.03,18216
5374341250,0,0.03,18217
9797294707,0,0.03,18218
444750223,0,0.03,18219
7278772122,0,0.03,18220
1126563209,0,0.03,18221
985872812,0,0.03,18222
5688491007,0,0.03,18223
7121039353,0,0.03,18224
4966937734,0,0.03,18225
8460638881,0,0.03,18226
5988394791,0,0.03,18227
9088520781,0,0.03,18228
9696766936,0,0.03,18229
2882481087,0,0.03,18230
9359068431,0,0.03,18231
9093411280,0,0.03,18232
2504328618,0,0.03,18233
2978655617,0,0.03,18234
2220233129,0,0.03,18235
1553209589,0,0.03,18236
8220468362,0,0.03,18237
2008308521,0,0.03,18238
8660814688,0,0.03,18239
7248277483,0,0.03,18240
9803196207,0,0.03,18241
6589291330,0,0.03,18242
9798628662,0,0.03,18243
6423597021,0,0.03,18244
2909056003,0,0.03,18245
9677012133,0,0.03,18246
9440622206,0,0.03,18247
3632308215,0,0.03,18248
1439213750,0,0.03,18249
1546010780,0,0.03,18250
6287145929,0,0.03,18251
3319540511,0,0.03,18252
1266260025,0,0.03,18253
4403166490,0,0.03,18254
6145129350,0,0.03,18255
356423482,0,0.03,18256
3168051873,0,0.03,18257
1473033972,0,0.03,18258
5446596219,0,0.03,18259
1744757974,0,0.03,18260
9324519222,0,0.03,18261
9220546701,0,0.03,18262
9818060198,0,0.03,18263
412628593,0,0.03,18264
965821064,0,0.03,18265
8331218928,0,0.03,18266
7085482634,0,0.03,18267
8198934969,0,0.03,18268
5755834534,0,0.03,18269
5619891212,0,0.03,18270
705151269,0,0.03,18271
7095539652,0,0.03,18272
8760936984,0,0.03,18273
4965009326,0,0.03,18274
7199625988,0,0.03,18275
3777475417,0,0.03,18276
4663474652,0,0.03,18277
8536020935,0,0.03,18278
1409558090,0,0.03,18279
3417232917,0,0.03,18280
7806237430,0,0.03,18281
2222098188,0,0.03,18282
9739207351,0,0.03,18283
7402868425,0,0.03,18284
3021836706,0,0.03,18285
1357070142,0,0.03,18286
5466123934,0,0.03,18287
8255585008,0,0.03,18288
1527872928,0,0.03,18289
7535045826,0,0.03,18290
6855318209,0,0.03,18291
4552877631,0,0.03,18292
1997125354,0,0.03,18293
3497346660,0,0.03,18294
7963498028,0,0.03,18295
6057444675,0,0.03,18296
6099634548,0,0.03,18297
7270848848,0,0.03,18298
1818872805,0,0.03,18299
2570862071,0,0.03,18300
4788710657,0,0.03,18301
2718136624,0,0.03,18302
4140668689,0,0.03,18303
5018209713,0,0.03,18304
1806433464,0,0.03,18305
8835379098,0,0.03,18306
192350554,0,0.03,18307
6215254834,0,0.03,18308
5558057904,0,0.03,18309
4663117896,0,0.03,18310
4376282024,0,0.03,18311
1300802170,0,0.03,18312
4632743372,0,0.03,18313
6257082388,0,0.03,18314
3991935033,0,0.03,18315
2776586334,0,0.03,18316
6075624900,0,0.03,18317
6653699393,0,0.03,18318
859172738,0,0.03,18319
8395511448,0,0.03,18320
6847041437,0,0.03,18321
3363105852,0,0.03,18322
4729254795,0,0.03,18323
9455545710,0,0.03,18324
7564317439,0,0.03,18325
6187360993,0,0.03,18326
7973910208,0,0.03,18327
8216803787,0,0.03,18328
4785726304,0,0.03,18329
6486710235,0,0.03,18330
3090180201,0,0.03,18331
277917557,0,0.03,18332
4913551727,0,0.03,18333
3256287270,0,0.03,18334
7925636553,0,0.03,18335
654373255,0,0.03,18336
1211456170,0,0.03,18337
2359678480,0,0.03,18338
1062741827,0,0.03,18339
6636772831,0,0.03,18340
2329407524,0,0.03,18341
850156764,0,0.03,18342
6635370283,0,0.03,18343
8675437811,0,0.03,18344
3589589707,0,0.03,18345
5059875202,0,0.03,18346
2784983501,0,0.03,18347
3351282529,0,0.03,18348
8352867623,0,0.03,18349
1732482375,0,0.03,18350
3442797640,0,0.03,18351
5408914736,0,0.03,18352
3533197590,0,0.03,18353
2684850598,0,0.03,18354
4752770124,0,0.03,18355
8910659728,0,0.03,18356
5189665534,0,0.03,18357
1207494413,0,0.03,18358
1324075765,0,0.03,18359
5805874193,0,0.03,18360
7180118833,0,0.03,18361
5257263531,0,0.03,18362
9452975673,0,0.03,18363
2580849110,0,0.03,18364
97257375,0,0.03,18365
9605418293,0,0.03,18366
6985334920,0,0.03,18367
3370664759,0,0.03,18368
8182846650,0,0.03,18369
6030262254,0,0.03,18370
3039831482,0,0.03,18371
1899421451,0,0.03,18372
2145533883,0,0.03,18373
2646667367,0,0.03,18374
4296523934,0,0.03,18375
9388029521,0,0.03,18376
4310746835,0,0.03,18377
5350299715,0,0.03,18378
2927440133,0,0.03,18379
3165382524,0,0.03,18380
2354042208,0,0.03,18381
2483439581,0,0.03,18382
3966829631,0,0.03,18383
3149859158,0,0.03,18384
3180939545,0,0.03,18385
661411667,0,0.03,18386
8877626644,0,0.03,18387
9219295930,0,0.03,18388
6464285877,0,0.03,18389
2844612326,0,0.03,18390
6606289075,0,0.03,18391
7021575422,0,0.03,18392
3779887664,0,0.03,18393
9813511575,0,0.03,18394
8261816120,0,0.03,18395
2207144112,0,0.03,18396
3717146856,0,0.03,18397
9165364903,0,0.03,18398
271052879,0,0.03,18399
4066398892,0,0.03,18400
8871393497,0,0.03,18401
1895836056,0,0.03,18402
7174805893,0,0.03,18403
6604000973,0,0.03,18404
1800408813,0,0.03,18405
3567203795,0,0.03,18406
4900541116,0,0.03,18407
7045073482,0,0.03,18408
3329313572,0,0.03,18409
4991965736,0,0.03,18410
6583204236,0,0.03,18411
2693322514,0,0.03,18412
8546828272,0,0.03,18413
5492707386,0,0.03,18414
8145252840,0,0.03,18415
282449203,0,0.03,18416
3640403094,0,0.03,18417
8194681083,0,0.03,18418
1961659798,0,0.03,18419
9126793689,0,0.03,18420
955267597,0,0.03,18421
5537412660,0,0.03,18422
6458489505,0,0.03,18423
9205279660,0,0.03,18424
2272338600,0,0.03,18425
9216644156,0,0.03,18426
9080497322,0,0.03,18427
2230007559,0,0.03,18428
405520466,0,0.03,18429
7681833788,0,0.03,18430
3803336972,0,0.03,18431
3840175202,0,0.03,18432
294941885,0,0.03,18433
4780822315,0,0.03,18434
4228589778,0,0.03,18435
4974207478,0,0.03,18436
4333783157,0,0.03,18437
3035818294,0,0.03,18438
9809737375,0,0.03,18439
5711475805,0,0.03,18440
979363128,0,0.03,18441
7305362351,0,0.03,18442
1085649679,0,0.03,18443
7895138889,0,0.03,18444
136874652,0,0.03,18445
15297964,0,0.03,18446
8723243134,0,0.03,18447
7195521761,0,0.03,18448
6841136489,0,0.03,18449
4186209150,0,0.03,18450
8705215411,0,0.03,18451
3428373312,0,0.03,18452
4533138390,0,0.03,18453
5516147914,0,0.03,18454
841698337,0,0.03,18455
4463810338,0,0.03,18456
8967639923,0,0.03,18457
7366489227,0,0.03,18458
9264896321,0,0.03,18459
7364601852,0,0.03,18460
17754342,0,0.03,18461
4976790138,0,0.03,18462
3341752163,0,0.03,18463
5851883842,0,0.03,18464
3107979939,0,0.03,18465
3125783082,0,0.03,18466
5543550110,0,0.03,18467
5027320484,0,0.03,18468
7833415485,0,0.03,18469
4060055316,0,0.03,18470
9452136145,0,0.03,18471
9508950469,0,0.03,18472
5923086280,0,0.03,18473
2407160389,0,0.03,18474
1699319979,0,0.03,18475
7287194587,0,0.03,18476
6436886043,0,0.03,18477
3153321522,0,0.03,18478
546743145,0,0.03,18479
3462863654,0,0.03,18480
4784851326,0,0.03,18481
3002008490,0,0.03,18482
6471299605,0,0.03,18483
9290263578,0,0.03,18484
2099231900,0,0.03,18485
8482876325,0,0.03,18486
4649397146,0,0.03,18487
3351002487,0,0.03,18488
1608493105,0,0.03,18489
7182558633,0,0.03,18490
6116181175,0,0.03,18491
3305792942,0,0.03,18492
4034716469,0,0.03,18493
322164205,0,0.03,18494
8894190970,0,0.03,18495
2493876667,0,0.03,18496
8071021440,0,0.03,18497
4631158537,0,0.03,18498
2897373090,0,0.03,18499
2643597679,0,0.03,18500
7843200498,0,0.03,18501
1356545171,0,0.03,18502
5028744894,0,0.03,18503
2914556217,0,0.03,18504
9367752752,0,0.03,18505
4710929902,0,0.03,18506
7168782078,0,0.03,18507
2095524238,0,0.03,18508
2697618264,0,0.03,18509
3412423731,0,0.03,18510
3739991504,0,0.03,18511
4794268130,0,0.03,18512
2031815949,0,0.03,18513
9163385117,0,0.03,18514
7400802231,0,0.03,18515
363478209,0,0.03,18516
6054490856,0,0.03,18517
9702703507,0,0.03,18518
5147928141,0,0.03,18519
4842137810,0,0.03,18520
1182037467,0,0.03,18521
3332341727,0,0.03,18522
3317282906,0,0.03,18523
6583348708,0,0.03,18524
617867590,0,0.03,18525
796460611,0,0.03,18526
6151896219,0,0.03,18527
3788753958,0,0.03,18528
1639387185,0,0.03,18529
4410534286,0,0.03,18530
3585928274,0,0.03,18531
7598566836,0,0.03,18532
7915682394,0,0.03,18533
4034953237,0,0.03,18534
8488126441,0,0.03,18535
2896327449,0,0.03,18536
880028440,0,0.03,18537
3781310213,0,0.03,18538
8209589568,0,0.03,18539
5797122719,0,0.03,18540
2669506172,0,0.03,18541
9587745840,0,0.03,18542
3662109671,0,0.03,18543
2639130048,0,0.03,18544
4447662156,0,0.03,18545
8759244417,0,0.03,18546
3936768111,0,0.03,18547
6656545130,0,0.03,18548
45683332,0,0.03,18549
1171263460,0,0.03,18550
4532749549,0,0.03,18551
4746860563,0,0.03,18552
2395506118,0,0.03,18553
6918826841,0,0.03,18554
347559621,0,0.03,18555
7348593047,0,0.03,18556
4791612637,0,0.03,18557
5350575484,0,0.03,18558
6629382169,0,0.03,18559
4691020230,0,0.03,18560
326381660,0,0.03,18561
2016754968,0,0.03,18562
6799939543,0,0.03,18563
7680300896,0,0.03,18564
2070714595,0,0.03,18565
431554764,0,0.03,18566
7816440666,0,0.03,18567
6540809965,0,0.03,18568
4500681468,0,0.03,18569
5717662750,0,0.03,18570
4310829009,0,0.03,18571
557472407,0,0.03,18572
6030009859,0,0.03,18573
8538606988,0,0.03,18574
2544797528,0,0.03,18575
7864299048,0,0.03,18576
3494607722,0,0.03,18577
6684218753,0,0.03,18578
1786945327,0,0.03,18579
5242230374,0,0.03,18580
7362729603,0,0.03,18581
6845994436,0,0.03,18582
751555776,0,0.03,18583
217239763,0,0.03,18584
1845801840,0,0.03,18585
5601193795,0,0.03,18586
6322115101,0,0.03,18587
2661600778,0,0.03,18588
8370477244,0,0.03,18589
8940781509,0,0.03,18590
1483277195,0,0.03,18591
8054236275,0,0.03,18592
2192428724,0,0.03,18593
2187535737,0,0.03,18594
3590434653,0,0.03,18595
935571745,0,0.03,18596
8304381057,0,0.03,18597
2049525961,0,0.03,18598
3524052502,0,0.03,18599
3352168373,0,0.03,18600
8633365506,0,0.03,18601
2647941740,0,0.03,18602
2902705791,0,0.03,18603
1997216528,0,0.03,18604
1060260852,0,0.03,18605
7468732455,0,0.03,18606
9404187637,0,0.03,18607
8868768215,0,0.03,18608
119224597,0,0.03,18609
5321451897,0,0.03,18610
3772049478,0,0.03,18611
3125087018,0,0.03,18612
7835567493,0,0.03,18613
6726371338,0,0.03,18614
2923216853,0,0.03,18615
6627082031,0,0.03,18616
6200832720,0,0.03,18617
6644945748,0,0.03,18618
882523722,0,0.03,18619
1643509762,0,0.03,18620
5550354567,0,0.03,18621
8143942130,0,0.03,18622
2932232830,0,0.03,18623
4606916223,0,0.03,18624
7349364425,0,0.03,18625
1890157187,0,0.03,18626
4784991805,0,0.03,18627
9466225507,0,0.03,18628
4622747128,0,0.03,18629
2561021789,0,0.03,18630
1187466972,0,0.03,18631
1471451496,0,0.03,18632
1957157225,0,0.03,18633
1365245330,0,0.03,18634
7869784702,0,0.03,18635
9138838060,0,0.03,18636
7774176446,0,0.03,18637
8012186699,0,0.03,18638
3663313096,0,0.03,18639
1215090576,0,0.03,18640
5616109838,0,0.03,18641
2408396764,0,0.03,18642
7617571232,0,0.03,18643
3847915015,0,0.03,18644
9880971574,0,0.03,18645
7122796305,0,0.03,18646
5961463736,0,0.03,18647
410721659,0,0.03,18648
6521707456,0,0.03,18649
4643259000,0,0.03,18650
7343374794,0,0.03,18651
6472172112,0,0.03,18652
8987160101,0,0.03,18653
9757832519,0,0.03,18654
1981026325,0,0.03,18655
7447025240,0,0.03,18656
2972378053,0,0.03,18657
2869450762,0,0.03,18658
9734650784,0,0.03,18659
100028510,0,0.03,18660
5476883191,0,0.03,18661
960851522,0,0.03,18662
7935900156,0,0.03,18663
578852441,0,0.03,18664
4119695889,0,0.03,18665
5213391812,0,0.03,18666
8708658679,0,0.03,18667
7044608957,0,0.03,18668
2184961306,0,0.03,18669
1319480627,0,0.03,18670
7116746187,0,0.03,18671
992507383,0,0.03,18672
2257483466,0,0.03,18673
7271238769,0,0.03,18674
2762156173,0,0.03,18675
3724007662,0,0.03,18676
6459690405,0,0.03,18677
1995885953,0,0.03,18678
4872382092,0,0.03,18679
2909775398,0,0.03,18680
5250272499,0,0.03,18681
461573471,0,0.03,18682
4112296279,0,0.03,18683
3294220583,0,0.03,18684
8532959711,0,0.03,18685
8821729282,0,0.03,18686
2498886479,0,0.03,18687
7227951716,0,0.03,18688
8773322229,0,0.03,18689
6018215010,0,0.03,18690
8834015762,0,0.03,18691
6896516151,0,0.03,18692
7435121601,0,0.03,18693
4418870109,0,0.03,18694
5598377657,0,0.03,18695
9191311894,0,0.03,18696
2960539665,0,0.03,18697
8795720789,0,0.03,18698
3426609302,0,0.03,18699
456548248,0,0.03,18700
2663845481,0,0.03,18701
3699943759,0,0.03,18702
3009262274,0,0.03,18703
2294032396,0,0.03,18704
8434217584,0,0.03,18705
3548331004,0,0.03,18706
8985185343,0,0.03,18707
6358513058,0,0.03,18708
4148629162,0,0.03,18709
3860436187,0,0.03,18710
9945389037,0,0.03,18711
6359354614,0,0.03,18712
9612811605,0,0.03,18713
276165333,0,0.03,18714
6163866266,0,0.03,18715
684054649,0,0.03,18716
8279920932,0,0.03,18717
2976429509,0,0.03,18718
5902741180,0,0.03,18719
9108988328,0,0.03,18720
2447799663,0,0.03,18721
701097679,0,0.03,18722
4811427020,0,0.03,18723
3786472264,0,0.03,18724
1582946619,0,0.03,18725
5508873659,0,0.03,18726
2656771637,0,0.03,18727
8054751831,0,0.03,18728
4829881962,0,0.03,18729
9181221652,0,0.03,18730
5655560825,0,0.03,18731
4045934596,0,0.03,18732
3912998631,0,0.03,18733
4999261892,0,0.03,18734
9712102531,0,0.03,18735
1633075545,0,0.03,18736
793984653,0,0.03,18737
3541847942,0,0.03,18738
9015773326,0,0.03,18739
4629396336,0,0.03,18740
5791275590,0,0.03,18741
6939950094,0,0.03,18742
8533172238,0,0.03,18743
6989271965,0,0.03,18744
2120721563,0,0.03,18745
2857843073,0,0.03,18746
7319499935,0,0.03,18747
6902732322,0,0.03,18748
5850655633,0,0.03,18749
9420689087,0,0.03,18750
9742587835,0,0.03,18751
8233457685,0,0.03,18752
2077645641,0,0.03,18753
2424203269,0,0.03,18754
2921896955,0,0.03,18755
7492387376,0,0.03,18756
472231512,0,0.03,18757
614502732,0,0.03,18758
1257088318,0,0.03,18759
1504805928,0,0.03,18760
9826875168,0,0.03,18761
5150525002,0,0.03,18762
5889610417,0,0.03,18763
3446572607,0,0.03,18764
5596971465,0,0.03,18765
4660710480,0,0.03,18766
7649125784,0,0.03,18767
7272285555,0,0.03,18768
4959816856,0,0.03,18769
8687258534,0,0.03,18770
6899767381,0,0.03,18771
4511807644,0,0.03,18772
8324433635,0,0.03,18773
1822973097,0,0.03,18774
3147627687,0,0.03,18775
8377174128,0,0.03,18776
1169351391,0,0.03,18777
8685701620,0,0.03,18778
4665956312,0,0.03,18779
8355533065,0,0.03,18780
3710129280,0,0.03,18781
4067562764,0,0.03,18782
5228335367,0,0.03,18783
9402553123,0,0.03,18784
3933129163,0,0.03,18785
8207378240,0,0.03,18786
164654617,0,0.03,18787
3367740357,0,0.03,18788
6563352475,0,0.03,18789
5443212887,0,0.03,18790
2006147272,0,0.03,18791
5410017221,0,0.03,18792
830790282,0,0.03,18793
5282268619,0,0.03,18794
404152232,0,0.03,18795
5745028084,0,0.03,18796
9346479415,0,0.03,18797
3919231535,0,0.03,18798
9137793523,0,0.03,18799
578373996,0,0.03,18800
876085725,0,0.03,18801
4857179941,0,0.03,18802
1545333851,0,0.03,18803
8919995513,0,0.03,18804
7575955028,0,0.03,18805
4612186440,0,0.03,18806
7206122254,0,0.03,18807
2369867097,0,0.03,18808
7521416862,0,0.03,18809
7682113099,0,0.03,18810
9196073360,0,0.03,18811
8685037805,0,0.03,18812
6995501488,0,0.03,18813
9995637068,0,0.03,18814
3473306477,0,0.03,18815
6781086561,0,0.03,18816
4086550339,0,0.03,18817
4704881388,0,0.03,18818
9575464284,0,0.03,18819
1931081905,0,0.03,18820
8758103330,0,0.03,18821
7364331727,0,0.03,18822
7402534697,0,0.03,18823
9398269876,0,0.03,18824
5375111381,0,0.03,18825
2530421857,0,0.03,18826
2672956824,0,0.03,18827
9825977543,0,0.03,18828
5353930969,0,0.03,18829
9268260123,0,0.03,18830
7817077146,0,0.03,18831
9547283913,0,0.03,18832
9162761048,0,0.03,18833
9803847813,0,0.03,18834
5771618534,0,0.03,18835
3883006038,0,0.03,18836
6899282714,0,0.03,18837
341791830,0,0.03,18838
9519059015,0,0.03,18839
2945607245,0,0.03,18840
5449505444,0,0.03,18841
5708253629,0,0.03,18842
4116463917,0,0.03,18843
2032269181,0,0.03,18844
4439050622,0,0.03,18845
3839113124,0,0.03,18846
6279632850,0,0.03,18847
53400238,0,0.03,18848
3708603211,0,0.03,18849
8848237254,0,0.03,18850
2696292357,0,0.03,18851
4092313442,0,0.03,18852
8025926971,0,0.03,18853
6164152557,0,0.03,18854
9030658880,0,0.03,18855
542793965,0,0.03,18856
7945533698,0,0.03,18857
748722560,0,0.03,18858
489832198,0,0.03,18859
285227571,0,0.03,18860
4472002818,0,0.03,18861
7900678153,0,0.03,18862
595681542,0,0.03,18863
5674907569,0,0.03,18864
8122007169,0,0.03,18865
8872841978,0,0.03,18866
9120698310,0,0.03,18867
5604478113,0,0.03,18868
9504641611,0,0.03,18869
9847666941,0,0.03,18870
5338175061,0,0.03,18871
2072681895,0,0.03,18872
1116202630,0,0.03,18873
2741399849,0,0.03,18874
5162983943,0,0.03,18875
2231963085,0,0.03,18876
5278833797,0,0.03,18877
5468592889,0,0.03,18878
7479516493,0,0.03,18879
6408391338,0,0.03,18880
6195173417,0,0.03,18881
7590592049,0,0.03,18882
6746036361,0,0.03,18883
7385540908,0,0.03,18884
746520181,0,0.03,18885
3880192159,0,0.03,18886
6112614803,0,0.03,18887
6852801514,0,0.03,18888
8695178982,0,0.03,18889
8298596636,0,0.03,18890
4148096612,0,0.03,18891
173306848,0,0.03,18892
571729886,0,0.03,18893
4272788423,0,0.03,18894
3235194566,0,0.03,18895
4685587638,0,0.03,18896
9186055169,0,0.03,18897
1433698523,0,0.03,18898
9289636078,0,0.03,18899
9187235128,0,0.03,18900
403526894,0,0.03,18901
4316384063,0,0.03,18902
4506649758,0,0.03,18903
5036433877,0,0.03,18904
4200495127,0,0.03,18905
965672903,0,0.03,18906
9023510035,0,0.03,18907
9748336302,0,0.03,18908
5644780858,0,0.03,18909
482504562,0,0.03,18910
9895372124,0,0.03,18911
783153296,0,0.03,18912
2169331171,0,0.03,18913
2620685054,0,0.03,18914
107799969,0,0.03,18915
6422363995,0,0.03,18916
8121943306,0,0.03,18917
3868059751,0,0.03,18918
7615135905,0,0.03,18919
481759098,0,0.03,18920
4305368854,0,0.03,18921
6972698452,0,0.03,18922
2496810971,0,0.03,18923
7198203679,0,0.03,18924
6923804165,0,0.03,18925
1156617105,0,0.03,18926
9520717225,0,0.03,18927
8431460847,0,0.03,18928
1321233977,0,0.03,18929
2667904128,0,0.03,18930
1476846504,0,0.03,18931
1097581413,0,0.03,18932
2468709243,0,0.03,18933
5055872589,0,0.03,18934
7411160169,0,0.03,18935
8977249898,0,0.03,18936
4315012307,0,0.03,18937
6303758494,0,0.03,18938
2326528476,0,0.03,18939
1246855220,0,0.03,18940
5568678767,0,0.03,18941
8660747923,0,0.03,18942
9836012215,0,0.03,18943
4916766902,0,0.03,18944
1305799258,0,0.03,18945
3222048556,0,0.03,18946
1419151565,0,0.03,18947
2803251649,0,0.03,18948
481416534,0,0.03,18949
8148564988,0,0.03,18950
1826101800,0,0.03,18951
9023878405,0,0.03,18952
9095267253,0,0.03,18953
3443340463,0,0.03,18954
5268336723,0,0.03,18955
6826319401,0,0.03,18956
8161688542,0,0.03,18957
6967029408,0,0.03,18958
8197072010,0,0.03,18959
2776719327,0,0.03,18960
9986678827,0,0.03,18961
1447449668,0,0.03,18962
7316488412,0,0.03,18963
1032381450,0,0.03,18964
1226187681,0,0.03,18965
7887762790,0,0.03,18966
3336243810,0,0.03,18967
3922554569,0,0.03,18968
7124291307,0,0.03,18969
3082045053,0,0.03,18970
7441497212,0,0.03,18971
4934105753,0,0.03,18972
981012391,0,0.03,18973
9385999445,0,0.03,18974
1664381223,0,0.03,18975
9792575512,0,0.03,18976
3198518840,0,0.03,18977
1040238894,0,0.03,18978
6674149437,0,0.03,18979
8823232130,0,0.03,18980
3065138032,0,0.03,18981
5880165158,0,0.03,18982
8827179740,0,0.03,18983
4156027277,0,0.03,18984
8568980987,0,0.03,18985
430442803,0,0.03,18986
8432941235,0,0.03,18987
9121404520,0,0.03,18988
5832305388,0,0.03,18989
6392998090,0,0.03,18990
6223867128,0,0.03,18991
3414416105,0,0.03,18992
182057124,0,0.03,18993
1775389841,0,0.03,18994
3325888911,0,0.03,18995
4977123092,0,0.03,18996
3701963650,0,0.03,18997
7526239970,0,0.03,18998
8401345049,0,0.03,18999
8047518157,0,0.03,19000
4406751019,0,0.03,19001
2448186727,0,0.03,19002
9047977886,0,0.03,19003
696389155,0,0.03,19004
7245975997,0,0.03,19005
377877502,0,0.03,19006
6881319311,0,0.03,19007
9821920489,0,0.03,19008
4893039769,0,0.03,19009
4237442148,0,0.03,19010
4511991468,0,0.03,19011
5909823009,0,0.03,19012
4130456964,0,0.03,19013
8521747956,0,0.03,19014
5833464274,0,0.03,19015
8873085275,0,0.03,19016
2335103828,0,0.03,19017
8749759810,0,0.03,19018
2740892957,0,0.03,19019
9531696349,0,0.03,19020
4646159459,0,0.03,19021
7112202907,0,0.03,19022
628677880,0,0.03,19023
6125711811,0,0.03,19024
2828064062,0,0.03,19025
7431212466,0,0.03,19026
3813806969,0,0.03,19027
